Id,INN,Name,ReportDate,1110,1150,2110
1043,100000086,Client_86,2021-06-30,5665,7341,7751
1044,100000086,Client_86,2021-09-30,5675,1689,9879
1045,100000087,Client_87,2018-12-31,8951,259,6655
1046,100000087,Client_87,2019-03-31,9303,8344,6946
1047,100000087,Client_87,2019-06-30,2407,1328,7326
1048,100000087,Client_87,2019-09-30,5690,7019,5685
1049,100000087,Client_87,2019-12-31,9327,6146,5045
1050,100000087,Client_87,2020-03-31,8027,7116,7858
1051,100000087,Client_87,2020-06-30,5186,9556,7261
1052,100000087,Client_87,2020-09-30,1984,1909,3267
1053,100000087,Client_87,2020-12-31,6452,9109,6156
1054,100000087,Client_87,2021-03-31,2537,6568,9180
1055,100000087,Client_87,2021-06-30,6051,5376,8959
1056,100000087,Client_87,2021-09-30,7918,4828,2724
1057,100000088,Client_88,2018-12-31,5838,4332,5893
1058,100000088,Client_88,2019-03-31,4623,5671,9110
1059,100000088,Client_88,2019-06-30,9398,2324,8489
1060,100000088,Client_88,2019-09-30,6191,8762,6461
1061,100000088,Client_88,2019-12-31,2048,7194,6418
1062,100000088,Client_88,2020-03-31,3896,334,9220
1063,100000088,Client_88,2020-06-30,3707,8143,622
1064,100000088,Client_88,2020-09-30,6004,4988,9921
1065,100000088,Client_88,2020-12-31,5932,7222,5942
1066,100000088,Client_88,2021-03-31,1416,1224,5721
1067,100000088,Client_88,2021-06-30,5523,2687,9315
1068,100000088,Client_88,2021-09-30,5772,1478,3474
1069,100000089,Client_89,2018-12-31,1619,5877,8035
1070,100000089,Client_89,2019-03-31,6193,8518,5455
1071,100000089,Client_89,2019-06-30,5068,9183,5674
1072,100000089,Client_89,2019-09-30,4172,2357,8688
1073,100000089,Client_89,2019-12-31,4524,3337,3993
1074,100000089,Client_89,2020-03-31,2105,2116,9488
1075,100000089,Client_89,2020-06-30,1872,8453,4076
1076,100000089,Client_89,2020-09-30,1851,9067,7530
1077,100000089,Client_89,2020-12-31,7270,6569,9231
1078,100000089,Client_89,2021-03-31,3320,639,1561
1079,100000089,Client_89,2021-06-30,5284,8647,334
1080,100000089,Client_89,2021-09-30,1648,7580,4313
1081,100000090,Client_90,2018-12-31,1773,6808,8082
1082,100000090,Client_90,2019-03-31,2200,3848,3273
1083,100000090,Client_90,2019-06-30,1915,3941,8116
1084,100000090,Client_90,2019-09-30,7111,4593,774
1085,100000090,Client_90,2019-12-31,8188,8678,2258
1086,100000090,Client_90,2020-03-31,2761,2164,3353
1087,100000090,Client_90,2020-06-30,5079,7803,9031
1088,100000090,Client_90,2020-09-30,1501,3359,4023
1089,100000090,Client_90,2020-12-31,4314,3327,2845
1090,100000090,Client_90,2021-03-31,6191,3966,5918
1091,100000090,Client_90,2021-06-30,2322,2892,9989
1092,100000090,Client_90,2021-09-30,4163,1624,8324
1093,100000091,Client_91,2018-12-31,6298,4125,2666
1094,100000091,Client_91,2019-03-31,2903,3809,6255
1095,100000091,Client_91,2019-06-30,819,6616,4679
1096,100000091,Client_91,2019-09-30,1072,3818,7495
1097,100000091,Client_91,2019-12-31,4502,4652,2307
1098,100000091,Client_91,2020-03-31,4526,7019,8935
1099,100000091,Client_91,2020-06-30,8486,8780,2304
1100,100000091,Client_91,2020-09-30,5445,3376,1202
1101,100000091,Client_91,2020-12-31,5343,6714,9533
1102,100000091,Client_91,2021-03-31,8807,5323,8684
1103,100000091,Client_91,2021-06-30,730,9271,6783
1104,100000091,Client_91,2021-09-30,377,332,9844
1105,100000092,Client_92,2018-12-31,5790,7759,125
1106,100000092,Client_92,2019-03-31,7568,6510,8752
1107,100000092,Client_92,2019-06-30,3864,6699,5202
1108,100000092,Client_92,2019-09-30,7106,3583,2094
1109,100000092,Client_92,2019-12-31,8782,1172,6807
1110,100000092,Client_92,2020-03-31,315,7705,9884
1111,100000092,Client_92,2020-06-30,2706,8450,4881
1112,100000092,Client_92,2020-09-30,3413,7863,6039
1113,100000092,Client_92,2020-12-31,2395,5785,1796
1114,100000092,Client_92,2021-03-31,2046,2883,3744
1115,100000092,Client_92,2021-06-30,5341,6520,7657
1116,100000092,Client_92,2021-09-30,2745,6689,6453
1117,100000093,Client_93,2018-12-31,2032,1857,5185
1118,100000093,Client_93,2019-03-31,5737,1216,592
1119,100000093,Client_93,2019-06-30,8911,7988,6574
1120,100000093,Client_93,2019-09-30,9838,5058,9897
1121,100000093,Client_93,2019-12-31,9567,2843,7966
1122,100000093,Client_93,2020-03-31,7260,5551,5358
1123,100000093,Client_93,2020-06-30,8648,7286,6202
1124,100000093,Client_93,2020-09-30,9161,9177,9575
1125,100000093,Client_93,2020-12-31,719,982,9088
1126,100000093,Client_93,2021-03-31,3742,1396,8536
1127,100000093,Client_93,2021-06-30,2995,6693,1029
1128,100000093,Client_93,2021-09-30,5466,8811,3312
1129,100000094,Client_94,2018-12-31,2509,8299,3523
1130,100000094,Client_94,2019-03-31,7076,7694,5258
1131,100000094,Client_94,2019-06-30,3767,6073,6336
1132,100000094,Client_94,2019-09-30,8377,2568,6317
1133,100000094,Client_94,2019-12-31,3719,1736,8255
1134,100000094,Client_94,2020-03-31,3683,4109,3426
1135,100000094,Client_94,2020-06-30,8248,2317,5067
1136,100000094,Client_94,2020-09-30,2469,3738,9235
1137,100000094,Client_94,2020-12-31,5822,4544,7718
1138,100000094,Client_94,2021-03-31,4047,1776,1296
1139,100000094,Client_94,2021-06-30,2887,7532,9753
1140,100000094,Client_94,2021-09-30,8027,3418,8958
1141,100000095,Client_95,2018-12-31,6789,2276,3843
1142,100000095,Client_95,2019-03-31,8892,4522,3924
1143,100000095,Client_95,2019-06-30,9271,2551,728
1144,100000095,Client_95,2019-09-30,9921,7878,3796
1145,100000095,Client_95,2019-12-31,3774,4029,2865
1146,100000095,Client_95,2020-03-31,4469,8407,5056
1147,100000095,Client_95,2020-06-30,792,3262,1205
1148,100000095,Client_95,2020-09-30,3108,2261,8445
1149,100000095,Client_95,2020-12-31,3799,3886,9356
1150,100000095,Client_95,2021-03-31,4300,2013,9508
1151,100000095,Client_95,2021-06-30,5620,1872,2880
1152,100000095,Client_95,2021-09-30,7523,2971,760
1153,100000096,Client_96,2018-12-31,6342,1232,799
1154,100000096,Client_96,2019-03-31,7570,6397,7912
1155,100000096,Client_96,2019-06-30,4657,2279,9165
1156,100000096,Client_96,2019-09-30,8375,1522,3280
1157,100000096,Client_96,2019-12-31,4416,6796,9683
1158,100000096,Client_96,2020-03-31,714,4670,370
1159,100000096,Client_96,2020-06-30,2568,9682,3707
1160,100000096,Client_96,2020-09-30,3175,389,8220
1161,100000096,Client_96,2020-12-31,6714,3352,7515
1162,100000096,Client_96,2021-03-31,6871,378,680
1163,100000096,Client_96,2021-06-30,5058,8545,4376
1164,100000096,Client_96,2021-09-30,8097,4876,924
1165,100000097,Client_97,2018-12-31,3932,8991,5545
1166,100000097,Client_97,2019-03-31,1480,9965,6634
1167,100000097,Client_97,2019-06-30,3256,4407,5734
1168,100000097,Client_97,2019-09-30,8675,5910,8633
1169,100000097,Client_97,2019-12-31,6034,3209,4182
1170,100000097,Client_97,2020-03-31,3340,6128,1949
1171,100000097,Client_97,2020-06-30,8597,2849,6780
1172,100000097,Client_97,2020-09-30,9427,305,7452
1173,100000097,Client_97,2020-12-31,4691,3550,7314
1174,100000097,Client_97,2021-03-31,3911,5241,8601
1175,100000097,Client_97,2021-06-30,2808,2091,8563
1176,100000097,Client_97,2021-09-30,3373,4638,8812
1177,100000098,Client_98,2018-12-31,9268,3822,3651
1178,100000098,Client_98,2019-03-31,2932,5779,6679
1179,100000098,Client_98,2019-06-30,252,5854,2900
1180,100000098,Client_98,2019-09-30,5410,2710,1204
1181,100000098,Client_98,2019-12-31,7461,4299,3954
1182,100000098,Client_98,2020-03-31,7363,2014,7465
1183,100000098,Client_98,2020-06-30,3172,9298,506
1184,100000098,Client_98,2020-09-30,266,608,1761
1185,100000098,Client_98,2020-12-31,3764,3589,780
1186,100000098,Client_98,2021-03-31,2624,2220,5360
1187,100000098,Client_98,2021-06-30,4457,1463,9623
1188,100000098,Client_98,2021-09-30,2392,1638,3508
1189,100000099,Client_99,2018-12-31,7842,8852,9391
1190,100000099,Client_99,2019-03-31,2003,274,2330
1191,100000099,Client_99,2019-06-30,4387,4260,7206
1192,100000099,Client_99,2019-09-30,9789,3271,1667
1193,100000099,Client_99,2019-12-31,1251,7719,6133
1194,100000099,Client_99,2020-03-31,8660,5046,8334
1195,100000099,Client_99,2020-06-30,2007,3590,2635
1196,100000099,Client_99,2020-09-30,4273,1393,4869
1197,100000099,Client_99,2020-12-31,4896,6971,3072
1198,100000099,Client_99,2021-03-31,4022,5097,7132
1199,100000099,Client_99,2021-06-30,1092,8212,5387
1200,100000099,Client_99,2021-09-30,2340,1576,6526
1201,100000100,Client_100,2018-12-31,489,1099,1955
1202,100000100,Client_100,2019-03-31,8225,8950,2863
1203,100000100,Client_100,2019-06-30,3763,5086,1581
1204,100000100,Client_100,2019-09-30,7356,3831,7362
1205,100000100,Client_100,2019-12-31,551,9829,3193
1206,100000100,Client_100,2020-03-31,982,4508,4168
1207,100000100,Client_100,2020-06-30,3377,8666,8051
1208,100000100,Client_100,2020-09-30,4790,4695,4659
1209,100000100,Client_100,2020-12-31,7391,8260,212
1210,100000100,Client_100,2021-03-31,5231,3297,239
1211,100000100,Client_100,2021-06-30,1524,3049,3268
1212,100000100,Client_100,2021-09-30,8808,6143,7089
1213,100000101,Client_101,2018-12-31,7336,6361,987
1214,100000101,Client_101,2019-03-31,3204,149,4051
1215,100000101,Client_101,2019-06-30,3660,118,4921
1216,100000101,Client_101,2019-09-30,6440,8158,9765
1217,100000101,Client_101,2019-12-31,2706,7946,8743
1218,100000101,Client_101,2020-03-31,6532,3865,2538
1219,100000101,Client_101,2020-06-30,9841,6458,8419
1220,100000101,Client_101,2020-09-30,6041,7744,4955
1221,100000101,Client_101,2020-12-31,6647,7296,6011
1222,100000101,Client_101,2021-03-31,6581,2861,4556
1223,100000101,Client_101,2021-06-30,9707,6461,5793
1224,100000101,Client_101,2021-09-30,5888,301,6260
1225,100000102,Client_102,2018-12-31,617,7837,9633
1226,100000102,Client_102,2019-03-31,2088,3902,5908
1227,100000102,Client_102,2019-06-30,7262,6341,8499
1228,100000102,Client_102,2019-09-30,5733,5855,6409
1229,100000102,Client_102,2019-12-31,4217,8445,1618
1230,100000102,Client_102,2020-03-31,6263,2700,2295
1231,100000102,Client_102,2020-06-30,3654,2949,1842
1232,100000102,Client_102,2020-09-30,1406,3949,7619
1233,100000102,Client_102,2020-12-31,4295,5278,2655
1234,100000102,Client_102,2021-03-31,2405,7719,9380
1235,100000102,Client_102,2021-06-30,2742,9469,6509
1236,100000102,Client_102,2021-09-30,4857,3094,8851
1237,100000103,Client_103,2018-12-31,1371,1913,8901
1238,100000103,Client_103,2019-03-31,2561,4220,6224
1239,100000103,Client_103,2019-06-30,8575,4496,9383
1240,100000103,Client_103,2019-09-30,916,7404,7431
1241,100000103,Client_103,2019-12-31,182,2020,7917
1242,100000103,Client_103,2020-03-31,2193,7171,8067
1243,100000103,Client_103,2020-06-30,8467,5385,5037
1244,100000103,Client_103,2020-09-30,469,1918,2201
1245,100000103,Client_103,2020-12-31,3590,1879,7774
1246,100000103,Client_103,2021-03-31,1464,7394,3776
1247,100000103,Client_103,2021-06-30,2526,8364,8189
1248,100000103,Client_103,2021-09-30,3062,959,4238
1249,100000104,Client_104,2018-12-31,2524,9356,4117
1250,100000104,Client_104,2019-03-31,8660,8442,1234
1251,100000104,Client_104,2019-06-30,5266,5219,5794
1252,100000104,Client_104,2019-09-30,6236,5585,4264
1253,100000104,Client_104,2019-12-31,2446,5139,4997
1254,100000104,Client_104,2020-03-31,8352,5141,4001
1255,100000104,Client_104,2020-06-30,1437,1284,4526
1256,100000104,Client_104,2020-09-30,1651,1729,9619
1257,100000104,Client_104,2020-12-31,1626,9965,1461
1258,100000104,Client_104,2021-03-31,9865,4470,5383
1259,100000104,Client_104,2021-06-30,7710,2093,969
1260,100000104,Client_104,2021-09-30,1114,702,790
1261,100000105,Client_105,2018-12-31,8785,589,6964
1262,100000105,Client_105,2019-03-31,7340,7886,8124
1263,100000105,Client_105,2019-06-30,394,5588,4127
1264,100000105,Client_105,2019-09-30,3012,4844,1973
1265,100000105,Client_105,2019-12-31,3358,2917,8736
1266,100000105,Client_105,2020-03-31,3741,4558,5407
1267,100000105,Client_105,2020-06-30,9033,2141,779
1268,100000105,Client_105,2020-09-30,5838,5768,9650
1269,100000105,Client_105,2020-12-31,7797,8133,162
1270,100000105,Client_105,2021-03-31,7929,7452,7015
1271,100000105,Client_105,2021-06-30,8426,3744,5070
1272,100000105,Client_105,2021-09-30,8103,3378,7396
1273,100000106,Client_106,2018-12-31,9114,3174,8412
1274,100000106,Client_106,2019-03-31,7652,1737,5203
1275,100000106,Client_106,2019-06-30,9216,744,2132
1276,100000106,Client_106,2019-09-30,2861,2168,341
1277,100000106,Client_106,2019-12-31,2768,902,5159
1278,100000106,Client_106,2020-03-31,295,2287,2430
1279,100000106,Client_106,2020-06-30,4941,3706,8568
1280,100000106,Client_106,2020-09-30,160,4027,6396
1281,100000106,Client_106,2020-12-31,2691,8858,9863
1282,100000106,Client_106,2021-03-31,6221,1300,2954
1283,100000106,Client_106,2021-06-30,7124,9528,7072
1284,100000106,Client_106,2021-09-30,236,1129,2694
1285,100000107,Client_107,2018-12-31,7306,761,2572
1286,100000107,Client_107,2019-03-31,186,6319,8243
1287,100000107,Client_107,2019-06-30,7068,2873,1800
1288,100000107,Client_107,2019-09-30,2800,6915,1747
1289,100000107,Client_107,2019-12-31,6138,5264,5620
1290,100000107,Client_107,2020-03-31,3787,696,4645
1291,100000107,Client_107,2020-06-30,8776,8937,4857
1292,100000107,Client_107,2020-09-30,4484,9012,4833
1293,100000107,Client_107,2020-12-31,7181,8790,7217
1294,100000107,Client_107,2021-03-31,4829,1773,8406
1295,100000107,Client_107,2021-06-30,7278,2394,3730
1296,100000107,Client_107,2021-09-30,246,3553,4607
1297,100000108,Client_108,2018-12-31,5883,7851,5728
1298,100000108,Client_108,2019-03-31,8428,3460,3105
1299,100000108,Client_108,2019-06-30,3652,118,2342
1300,100000108,Client_108,2019-09-30,6418,5197,8740
1301,100000108,Client_108,2019-12-31,2048,9237,5718
1302,100000108,Client_108,2020-03-31,4336,7001,2020
1303,100000108,Client_108,2020-06-30,4288,338,304
1304,100000108,Client_108,2020-09-30,5652,5027,4490
1305,100000108,Client_108,2020-12-31,2787,5051,6260
1306,100000108,Client_108,2021-03-31,5488,9640,5226
1307,100000108,Client_108,2021-06-30,916,9112,292
1308,100000108,Client_108,2021-09-30,1876,3745,6414
1309,100000109,Client_109,2018-12-31,8542,1888,7474
1310,100000109,Client_109,2019-03-31,3800,9459,3993
1311,100000109,Client_109,2019-06-30,6911,9388,2779
1312,100000109,Client_109,2019-09-30,4004,7360,604
1313,100000109,Client_109,2019-12-31,9913,9679,6873
1314,100000109,Client_109,2020-03-31,3916,817,4534
1315,100000109,Client_109,2020-06-30,758,5157,4108
1316,100000109,Client_109,2020-09-30,5094,4334,3864
1317,100000109,Client_109,2020-12-31,4737,2204,9547
1318,100000109,Client_109,2021-03-31,6901,8675,2707
1319,100000109,Client_109,2021-06-30,8485,3819,2681
1320,100000109,Client_109,2021-09-30,2665,2863,6428
1321,100000110,Client_110,2018-12-31,6091,3506,9023
1322,100000110,Client_110,2019-03-31,4880,4277,6576
1323,100000110,Client_110,2019-06-30,2704,8281,2482
1324,100000110,Client_110,2019-09-30,631,6179,734
1325,100000110,Client_110,2019-12-31,102,8497,6051
1326,100000110,Client_110,2020-03-31,5726,7839,6103
1327,100000110,Client_110,2020-06-30,2990,6339,8126
1328,100000110,Client_110,2020-09-30,3406,997,9377
1329,100000110,Client_110,2020-12-31,9571,770,7391
1330,100000110,Client_110,2021-03-31,1605,6560,5267
1331,100000110,Client_110,2021-06-30,5355,349,6557
1332,100000110,Client_110,2021-09-30,1992,3539,2954
1333,100000111,Client_111,2018-12-31,9795,3892,5430
1334,100000111,Client_111,2019-03-31,7971,8335,3712
1335,100000111,Client_111,2019-06-30,2718,4778,3263
1336,100000111,Client_111,2019-09-30,9580,3042,8511
1337,100000111,Client_111,2019-12-31,2025,3072,1090
1338,100000111,Client_111,2020-03-31,1912,9095,589
1339,100000111,Client_111,2020-06-30,5976,9785,3745
1340,100000111,Client_111,2020-09-30,7181,2991,9997
1341,100000111,Client_111,2020-12-31,3616,3440,6510
1342,100000111,Client_111,2021-03-31,153,2675,715
1343,100000111,Client_111,2021-06-30,6044,7504,1054
1344,100000111,Client_111,2021-09-30,1729,6959,8941
1345,100000112,Client_112,2018-12-31,3378,5555,3901
1346,100000112,Client_112,2019-03-31,2661,6639,470
1347,100000112,Client_112,2019-06-30,957,4986,7585
1348,100000112,Client_112,2019-09-30,483,4434,4390
1349,100000112,Client_112,2019-12-31,2825,6304,6211
1350,100000112,Client_112,2020-03-31,4351,1022,3015
1351,100000112,Client_112,2020-06-30,8057,3146,9266
1352,100000112,Client_112,2020-09-30,1330,7747,5033
1353,100000112,Client_112,2020-12-31,9655,4040,6583
1354,100000112,Client_112,2021-03-31,303,260,9060
1355,100000112,Client_112,2021-06-30,3848,6818,2681
1356,100000112,Client_112,2021-09-30,1193,4600,8899
1357,100000113,Client_113,2018-12-31,5810,9832,2975
1358,100000113,Client_113,2019-03-31,3291,1937,789
1359,100000113,Client_113,2019-06-30,3859,2203,465
1360,100000113,Client_113,2019-09-30,8192,4272,6133
1361,100000113,Client_113,2019-12-31,2478,1305,5088
1362,100000113,Client_113,2020-03-31,5769,2835,9967
1363,100000113,Client_113,2020-06-30,8590,1056,9406
1364,100000113,Client_113,2020-09-30,6723,1574,4560
1365,100000113,Client_113,2020-12-31,7102,6496,2928
1366,100000113,Client_113,2021-03-31,2950,3064,4694
1367,100000113,Client_113,2021-06-30,9241,6744,2950
1368,100000113,Client_113,2021-09-30,265,1019,8405
1369,100000114,Client_114,2018-12-31,3604,1091,6147
1370,100000114,Client_114,2019-03-31,3939,1358,7709
1371,100000114,Client_114,2019-06-30,8806,4904,167
1372,100000114,Client_114,2019-09-30,9888,5760,4578
1373,100000114,Client_114,2019-12-31,8310,3621,672
1374,100000114,Client_114,2020-03-31,7182,7932,5495
1375,100000114,Client_114,2020-06-30,2358,6139,750
1376,100000114,Client_114,2020-09-30,5841,6938,2687
1377,100000114,Client_114,2020-12-31,7976,3362,1438
1378,100000114,Client_114,2021-03-31,5096,5880,2927
1379,100000114,Client_114,2021-06-30,5332,2317,3639
1380,100000114,Client_114,2021-09-30,7945,9329,4483
1381,100000115,Client_115,2018-12-31,3061,3326,6937
1382,100000115,Client_115,2019-03-31,7131,9390,9231
1383,100000115,Client_115,2019-06-30,3816,3514,1548
1384,100000115,Client_115,2019-09-30,670,3004,2605
1385,100000115,Client_115,2019-12-31,1017,7082,7527
1386,100000115,Client_115,2020-03-31,6436,1778,715
1387,100000115,Client_115,2020-06-30,7186,4849,3605
1388,100000115,Client_115,2020-09-30,4629,1235,8666
1389,100000115,Client_115,2020-12-31,7326,5262,306
1390,100000115,Client_115,2021-03-31,4975,1419,1241
1391,100000115,Client_115,2021-06-30,4727,7489,2790
1392,100000115,Client_115,2021-09-30,7423,3355,8381
1393,100000116,Client_116,2018-12-31,5313,4208,3120
1394,100000116,Client_116,2019-03-31,1957,9096,9236
1395,100000116,Client_116,2019-06-30,2889,3975,7705
1396,100000116,Client_116,2019-09-30,9902,8235,6155
1397,100000116,Client_116,2019-12-31,3982,7275,7229
1398,100000116,Client_116,2020-03-31,5121,4835,2487
1399,100000116,Client_116,2020-06-30,6682,9233,5966
1400,100000116,Client_116,2020-09-30,2666,1075,7312
1401,100000116,Client_116,2020-12-31,9246,1362,5147
1402,100000116,Client_116,2021-03-31,9235,7482,6331
1403,100000116,Client_116,2021-06-30,3427,5730,2359
1404,100000116,Client_116,2021-09-30,1357,564,3394
1405,100000117,Client_117,2018-12-31,6874,7531,1330
1406,100000117,Client_117,2019-03-31,9176,3905,6519
1407,100000117,Client_117,2019-06-30,5850,3956,3235
1408,100000117,Client_117,2019-09-30,7053,9216,6134
1409,100000117,Client_117,2019-12-31,4689,1646,6165
1410,100000117,Client_117,2020-03-31,1194,2511,2717
1411,100000117,Client_117,2020-06-30,9054,4245,2875
1412,100000117,Client_117,2020-09-30,6728,3255,4070
1413,100000117,Client_117,2020-12-31,8072,8875,5515
1414,100000117,Client_117,2021-03-31,4431,2042,6126
1415,100000117,Client_117,2021-06-30,8401,291,9195
1416,100000117,Client_117,2021-09-30,961,6811,9375
1417,100000118,Client_118,2018-12-31,749,4234,7687
1418,100000118,Client_118,2019-03-31,8928,1136,4231
1419,100000118,Client_118,2019-06-30,2248,5557,6179
1420,100000118,Client_118,2019-09-30,2530,1979,7642
1421,100000118,Client_118,2019-12-31,2111,3473,7457
1422,100000118,Client_118,2020-03-31,1389,1547,3299
1423,100000118,Client_118,2020-06-30,6481,7622,6159
1424,100000118,Client_118,2020-09-30,3283,5562,3316
1425,100000118,Client_118,2020-12-31,3236,3418,2882
1426,100000118,Client_118,2021-03-31,9282,7757,5020
1427,100000118,Client_118,2021-06-30,6424,6427,8517
1428,100000118,Client_118,2021-09-30,876,5308,787
1429,100000119,Client_119,2018-12-31,629,5167,8180
1430,100000119,Client_119,2019-03-31,5618,2253,9586
1431,100000119,Client_119,2019-06-30,6194,7074,9818
1432,100000119,Client_119,2019-09-30,4874,7792,3203
1433,100000119,Client_119,2019-12-31,2540,4235,7224
1434,100000119,Client_119,2020-03-31,5301,944,546
1435,100000119,Client_119,2020-06-30,4015,3209,1334
1436,100000119,Client_119,2020-09-30,6687,326,4243
1437,100000119,Client_119,2020-12-31,7285,5658,286
1438,100000119,Client_119,2021-03-31,2635,2032,9140
1439,100000119,Client_119,2021-06-30,2132,1352,5609
1440,100000119,Client_119,2021-09-30,5174,1981,369
1441,100000120,Client_120,2018-12-31,1730,4505,6239
1442,100000120,Client_120,2019-03-31,1674,1795,3358
1443,100000120,Client_120,2019-06-30,3362,1545,6363
1444,100000120,Client_120,2019-09-30,8511,152,5670
1445,100000120,Client_120,2019-12-31,7679,1766,7001
1446,100000120,Client_120,2020-03-31,2885,819,8697
1447,100000120,Client_120,2020-06-30,6955,2394,8363
1448,100000120,Client_120,2020-09-30,9521,9859,4582
1449,100000120,Client_120,2020-12-31,798,7343,9118
1450,100000120,Client_120,2021-03-31,6018,448,5474
1451,100000120,Client_120,2021-06-30,7969,407,3516
1452,100000120,Client_120,2021-09-30,4920,3658,4578
1453,100000121,Client_121,2018-12-31,6631,4720,3085
1454,100000121,Client_121,2019-03-31,8212,8567,2647
1455,100000121,Client_121,2019-06-30,436,3079,4068
1456,100000121,Client_121,2019-09-30,1010,2096,3229
1457,100000121,Client_121,2019-12-31,5547,6229,5950
1458,100000121,Client_121,2020-03-31,4304,7546,8619
1459,100000121,Client_121,2020-06-30,414,1234,4976
1460,100000121,Client_121,2020-09-30,8202,9812,8447
1461,100000121,Client_121,2020-12-31,5692,1824,3443
1462,100000121,Client_121,2021-03-31,986,821,7778
1463,100000121,Client_121,2021-06-30,9204,3457,970
1464,100000121,Client_121,2021-09-30,6851,597,1856
1465,100000122,Client_122,2018-12-31,1217,2928,1747
1466,100000122,Client_122,2019-03-31,7092,6871,242
1467,100000122,Client_122,2019-06-30,2861,3535,6722
1468,100000122,Client_122,2019-09-30,7169,4612,1948
1469,100000122,Client_122,2019-12-31,2796,1817,3172
1470,100000122,Client_122,2020-03-31,9359,2886,3891
1471,100000122,Client_122,2020-06-30,9580,3971,1906
1472,100000122,Client_122,2020-09-30,1604,3408,7217
1473,100000122,Client_122,2020-12-31,5148,8363,1790
1474,100000122,Client_122,2021-03-31,9636,3403,3213
1475,100000122,Client_122,2021-06-30,9174,7950,6516
1476,100000122,Client_122,2021-09-30,1604,9024,4024
1477,100000123,Client_123,2018-12-31,8715,9883,4585
1478,100000123,Client_123,2019-03-31,8200,8784,291
1479,100000123,Client_123,2019-06-30,8790,5017,5931
1480,100000123,Client_123,2019-09-30,9548,4422,7099
1481,100000123,Client_123,2019-12-31,9108,7382,9765
1482,100000123,Client_123,2020-03-31,9378,1974,9162
1483,100000123,Client_123,2020-06-30,4863,8564,9321
1484,100000123,Client_123,2020-09-30,1151,9865,7638
1485,100000123,Client_123,2020-12-31,7511,6420,2205
1486,100000123,Client_123,2021-03-31,407,7837,3459
1487,100000123,Client_123,2021-06-30,3276,1351,5466
1488,100000123,Client_123,2021-09-30,1617,6326,5405
1489,100000124,Client_124,2018-12-31,9670,5969,8139
1490,100000124,Client_124,2019-03-31,4991,5092,2061
1491,100000124,Client_124,2019-06-30,2963,6703,4667
1492,100000124,Client_124,2019-09-30,6613,4105,9214
1493,100000124,Client_124,2019-12-31,283,7855,3458
1494,100000124,Client_124,2020-03-31,6715,9690,6897
1495,100000124,Client_124,2020-06-30,8828,7778,5798
1496,100000124,Client_124,2020-09-30,1373,6753,1196
1497,100000124,Client_124,2020-12-31,9597,9207,8102
1498,100000124,Client_124,2021-03-31,4347,9320,5414
1499,100000124,Client_124,2021-06-30,3454,370,1286
1500,100000124,Client_124,2021-09-30,6405,2498,7095
1501,100000125,Client_125,2018-12-31,7399,4282,2330
1502,100000125,Client_125,2019-03-31,6611,228,9561
1503,100000125,Client_125,2019-06-30,3772,9893,4865
1504,100000125,Client_125,2019-09-30,4070,7645,5652
1505,100000125,Client_125,2019-12-31,727,6689,2144
1506,100000125,Client_125,2020-03-31,2441,5984,8285
1507,100000125,Client_125,2020-06-30,349,3025,5143
1508,100000125,Client_125,2020-09-30,1074,9617,7292
1509,100000125,Client_125,2020-12-31,9275,9180,2772
1510,100000125,Client_125,2021-03-31,7379,7631,9618
1511,100000125,Client_125,2021-06-30,8762,2087,190
1512,100000125,Client_125,2021-09-30,8821,4159,2873
1513,100000126,Client_126,2018-12-31,9978,8483,7509
1514,100000126,Client_126,2019-03-31,4540,7447,1108
1515,100000126,Client_126,2019-06-30,3883,6746,4398
1516,100000126,Client_126,2019-09-30,4768,4387,2152
1517,100000126,Client_126,2019-12-31,6109,1816,410
1518,100000126,Client_126,2020-03-31,4638,1360,4032
1519,100000126,Client_126,2020-06-30,684,7716,8651
1520,100000126,Client_126,2020-09-30,2966,5998,2111
1521,100000126,Client_126,2020-12-31,6351,5039,4106
1522,100000126,Client_126,2021-03-31,1725,990,6178
1523,100000126,Client_126,2021-06-30,7136,9023,4061
1524,100000126,Client_126,2021-09-30,2604,8906,3906
1525,100000127,Client_127,2018-12-31,6200,1819,6786
1526,100000127,Client_127,2019-03-31,1687,7100,9903
1527,100000127,Client_127,2019-06-30,996,5658,8569
1528,100000127,Client_127,2019-09-30,4747,9928,2532
1529,100000127,Client_127,2019-12-31,4004,6937,1549
1530,100000127,Client_127,2020-03-31,4600,5554,9524
1531,100000127,Client_127,2020-06-30,4217,8969,2128
1532,100000127,Client_127,2020-09-30,6945,3858,6004
1533,100000127,Client_127,2020-12-31,4724,8948,265
1534,100000127,Client_127,2021-03-31,4691,689,4624
1535,100000127,Client_127,2021-06-30,2921,6609,7793
1536,100000127,Client_127,2021-09-30,9554,171,3680
1537,100000128,Client_128,2018-12-31,8062,368,2562
1538,100000128,Client_128,2019-03-31,9560,1115,9375
1539,100000128,Client_128,2019-06-30,8084,506,7484
1540,100000128,Client_128,2019-09-30,6149,6269,8082
1541,100000128,Client_128,2019-12-31,1085,4585,9001
1542,100000128,Client_128,2020-03-31,2718,6389,9703
1543,100000128,Client_128,2020-06-30,7028,5468,4721
1544,100000128,Client_128,2020-09-30,9777,7666,4770
1545,100000128,Client_128,2020-12-31,7758,1103,7604
